ID_match,ID,Seg_ID,Seg_ID_match
139,126,NA_131_2_20_1,NA_145_2_20_1
139,127,NA_132_2_20_1,NA_145_2_20_1
139,128,NA_133_2_20_1,NA_145_2_20_1
139,129,NA_134_2_20_1,NA_145_2_20_1
139,130,NA_135_2_20_1,NA_145_2_20_1
139,131,NA_136_2_20_1,NA_145_2_20_1
139,132,NA_137_2_20_1,NA_145_2_20_1
139,133,NA_138_2_20_1,NA_145_2_20_1
139,134,NA_140_2_20_1,NA_145_2_20_1
139,135,NA_141_2_20_1,NA_145_2_20_1
139,136,NA_142_2_20_1,NA_145_2_20_1
139,137,NA_143_2_20_1,NA_145_2_20_1
139,138,NA_144_2_20_1,NA_145_2_20_1
139,140,NA_146_2_20_1,NA_145_2_20_1
139,141,NA_147_2_20_1,NA_145_2_20_1
139,142,NA_148_2_20_1,NA_145_2_20_1
139,143,NA_149_2_20_1,NA_145_2_20_1
139,144,NA_150_2_20_1,NA_145_2_20_1
139,145,NA_151_2_20_1,NA_145_2_20_1
139,146,NA_152_2_20_1,NA_145_2_20_1
139,147,NA_153_2_20_1,NA_145_2_20_1
139,148,NA_154_2_20_1,NA_145_2_20_1
140,5,133800_2_20_1,NA_146_2_20_1
140,10,134305_2_20_1,NA_146_2_20_1
140,119,NA_124_2_20_1,NA_146_2_20_1
140,120,NA_125_2_20_1,NA_146_2_20_1
140,121,NA_126_2_20_1,NA_146_2_20_1
140,122,NA_127_2_20_1,NA_146_2_20_1
140,123,NA_128_2_20_1,NA_146_2_20_1
140,124,NA_129_2_20_1,NA_146_2_20_1
140,125,NA_130_2_20_1,NA_146_2_20_1
140,126,NA_131_2_20_1,NA_146_2_20_1
140,127,NA_132_2_20_1,NA_146_2_20_1
140,128,NA_133_2_20_1,NA_146_2_20_1
140,129,NA_134_2_20_1,NA_146_2_20_1
140,130,NA_135_2_20_1,NA_146_2_20_1
140,131,NA_136_2_20_1,NA_146_2_20_1
140,132,NA_137_2_20_1,NA_146_2_20_1
140,133,NA_138_2_20_1,NA_146_2_20_1
140,134,NA_140_2_20_1,NA_146_2_20_1
140,135,NA_141_2_20_1,NA_146_2_20_1
140,136,NA_142_2_20_1,NA_146_2_20_1
140,137,NA_143_2_20_1,NA_146_2_20_1
140,138,NA_144_2_20_1,NA_146_2_20_1
140,139,NA_145_2_20_1,NA_146_2_20_1
140,141,NA_147_2_20_1,NA_146_2_20_1
140,142,NA_148_2_20_1,NA_146_2_20_1
140,143,NA_149_2_20_1,NA_146_2_20_1
140,144,NA_150_2_20_1,NA_146_2_20_1
140,145,NA_151_2_20_1,NA_146_2_20_1
140,146,NA_152_2_20_1,NA_146_2_20_1
140,147,NA_153_2_20_1,NA_146_2_20_1
140,148,NA_154_2_20_1,NA_146_2_20_1
141,5,133800_2_20_1,NA_147_2_20_1
141,10,134305_2_20_1,NA_147_2_20_1
141,119,NA_124_2_20_1,NA_147_2_20_1
141,120,NA_125_2_20_1,NA_147_2_20_1
141,121,NA_126_2_20_1,NA_147_2_20_1
141,122,NA_127_2_20_1,NA_147_2_20_1
141,123,NA_128_2_20_1,NA_147_2_20_1
141,124,NA_129_2_20_1,NA_147_2_20_1
141,125,NA_130_2_20_1,NA_147_2_20_1
141,126,NA_131_2_20_1,NA_147_2_20_1
141,127,NA_132_2_20_1,NA_147_2_20_1
141,128,NA_133_2_20_1,NA_147_2_20_1
141,129,NA_134_2_20_1,NA_147_2_20_1
141,130,NA_135_2_20_1,NA_147_2_20_1
141,131,NA_136_2_20_1,NA_147_2_20_1
141,132,NA_137_2_20_1,NA_147_2_20_1
141,133,NA_138_2_20_1,NA_147_2_20_1
141,134,NA_140_2_20_1,NA_147_2_20_1
141,135,NA_141_2_20_1,NA_147_2_20_1
141,136,NA_142_2_20_1,NA_147_2_20_1
141,137,NA_143_2_20_1,NA_147_2_20_1
141,138,NA_144_2_20_1,NA_147_2_20_1
141,139,NA_145_2_20_1,NA_147_2_20_1
141,140,NA_146_2_20_1,NA_147_2_20_1
141,142,NA_148_2_20_1,NA_147_2_20_1
141,143,NA_149_2_20_1,NA_147_2_20_1
141,144,NA_150_2_20_1,NA_147_2_20_1
141,145,NA_151_2_20_1,NA_147_2_20_1
141,146,NA_152_2_20_1,NA_147_2_20_1
141,147,NA_153_2_20_1,NA_147_2_20_1
141,148,NA_154_2_20_1,NA_147_2_20_1
142,5,133800_2_20_1,NA_148_2_20_1
142,10,134305_2_20_1,NA_148_2_20_1
142,119,NA_124_2_20_1,NA_148_2_20_1
142,120,NA_125_2_20_1,NA_148_2_20_1
142,121,NA_126_2_20_1,NA_148_2_20_1
142,122,NA_127_2_20_1,NA_148_2_20_1
142,123,NA_128_2_20_1,NA_148_2_20_1
142,124,NA_129_2_20_1,NA_148_2_20_1
142,125,NA_130_2_20_1,NA_148_2_20_1
142,126,NA_131_2_20_1,NA_148_2_20_1
142,127,NA_132_2_20_1,NA_148_2_20_1
142,128,NA_133_2_20_1,NA_148_2_20_1
142,129,NA_134_2_20_1,NA_148_2_20_1
142,130,NA_135_2_20_1,NA_148_2_20_1
142,131,NA_136_2_20_1,NA_148_2_20_1
142,132,NA_137_2_20_1,NA_148_2_20_1
142,133,NA_138_2_20_1,NA_148_2_20_1
142,134,NA_140_2_20_1,NA_148_2_20_1
142,135,NA_141_2_20_1,NA_148_2_20_1
142,136,NA_142_2_20_1,NA_148_2_20_1
142,137,NA_143_2_20_1,NA_148_2_20_1
142,138,NA_144_2_20_1,NA_148_2_20_1
142,139,NA_145_2_20_1,NA_148_2_20_1
142,140,NA_146_2_20_1,NA_148_2_20_1
142,141,NA_147_2_20_1,NA_148_2_20_1
142,143,NA_149_2_20_1,NA_148_2_20_1
142,144,NA_150_2_20_1,NA_148_2_20_1
142,145,NA_151_2_20_1,NA_148_2_20_1
142,146,NA_152_2_20_1,NA_148_2_20_1
142,147,NA_153_2_20_1,NA_148_2_20_1
142,148,NA_154_2_20_1,NA_148_2_20_1
143,5,133800_2_20_1,NA_149_2_20_1
143,10,134305_2_20_1,NA_149_2_20_1
143,119,NA_124_2_20_1,NA_149_2_20_1
143,120,NA_125_2_20_1,NA_149_2_20_1
143,121,NA_126_2_20_1,NA_149_2_20_1
143,122,NA_127_2_20_1,NA_149_2_20_1
143,123,NA_128_2_20_1,NA_149_2_20_1
143,124,NA_129_2_20_1,NA_149_2_20_1
143,125,NA_130_2_20_1,NA_149_2_20_1
143,126,NA_131_2_20_1,NA_149_2_20_1
143,127,NA_132_2_20_1,NA_149_2_20_1
143,128,NA_133_2_20_1,NA_149_2_20_1
143,129,NA_134_2_20_1,NA_149_2_20_1
143,130,NA_135_2_20_1,NA_149_2_20_1
143,131,NA_136_2_20_1,NA_149_2_20_1
143,132,NA_137_2_20_1,NA_149_2_20_1
143,133,NA_138_2_20_1,NA_149_2_20_1
143,134,NA_140_2_20_1,NA_149_2_20_1
143,135,NA_141_2_20_1,NA_149_2_20_1
143,136,NA_142_2_20_1,NA_149_2_20_1
143,137,NA_143_2_20_1,NA_149_2_20_1
143,138,NA_144_2_20_1,NA_149_2_20_1
143,139,NA_145_2_20_1,NA_149_2_20_1
143,140,NA_146_2_20_1,NA_149_2_20_1
143,141,NA_147_2_20_1,NA_149_2_20_1
143,142,NA_148_2_20_1,NA_149_2_20_1
143,144,NA_150_2_20_1,NA_149_2_20_1
143,145,NA_151_2_20_1,NA_149_2_20_1
143,146,NA_152_2_20_1,NA_149_2_20_1
143,147,NA_153_2_20_1,NA_149_2_20_1
143,148,NA_154_2_20_1,NA_149_2_20_1
144,5,133800_2_20_1,NA_150_2_20_1
144,10,134305_2_20_1,NA_150_2_20_1
144,119,NA_124_2_20_1,NA_150_2_20_1
144,120,NA_125_2_20_1,NA_150_2_20_1
144,121,NA_126_2_20_1,NA_150_2_20_1
144,122,NA_127_2_20_1,NA_150_2_20_1
144,123,NA_128_2_20_1,NA_150_2_20_1
144,124,NA_129_2_20_1,NA_150_2_20_1
144,125,NA_130_2_20_1,NA_150_2_20_1
144,126,NA_131_2_20_1,NA_150_2_20_1
144,127,NA_132_2_20_1,NA_150_2_20_1
144,128,NA_133_2_20_1,NA_150_2_20_1
144,129,NA_134_2_20_1,NA_150_2_20_1
144,130,NA_135_2_20_1,NA_150_2_20_1
144,131,NA_136_2_20_1,NA_150_2_20_1
144,132,NA_137_2_20_1,NA_150_2_20_1
144,133,NA_138_2_20_1,NA_150_2_20_1
144,134,NA_140_2_20_1,NA_150_2_20_1
144,135,NA_141_2_20_1,NA_150_2_20_1
144,136,NA_142_2_20_1,NA_150_2_20_1
144,137,NA_143_2_20_1,NA_150_2_20_1
144,138,NA_144_2_20_1,NA_150_2_20_1
144,139,NA_145_2_20_1,NA_150_2_20_1
144,140,NA_146_2_20_1,NA_150_2_20_1
144,141,NA_147_2_20_1,NA_150_2_20_1
144,142,NA_148_2_20_1,NA_150_2_20_1
144,143,NA_149_2_20_1,NA_150_2_20_1
144,145,NA_151_2_20_1,NA_150_2_20_1
144,146,NA_152_2_20_1,NA_150_2_20_1
144,147,NA_153_2_20_1,NA_150_2_20_1
144,148,NA_154_2_20_1,NA_150_2_20_1
145,5,133800_2_20_1,NA_151_2_20_1
145,10,134305_2_20_1,NA_151_2_20_1
145,119,NA_124_2_20_1,NA_151_2_20_1
145,120,NA_125_2_20_1,NA_151_2_20_1
145,121,NA_126_2_20_1,NA_151_2_20_1
145,122,NA_127_2_20_1,NA_151_2_20_1
145,123,NA_128_2_20_1,NA_151_2_20_1
145,124,NA_129_2_20_1,NA_151_2_20_1
145,125,NA_130_2_20_1,NA_151_2_20_1
145,126,NA_131_2_20_1,NA_151_2_20_1
145,127,NA_132_2_20_1,NA_151_2_20_1
145,128,NA_133_2_20_1,NA_151_2_20_1
145,129,NA_134_2_20_1,NA_151_2_20_1
145,130,NA_135_2_20_1,NA_151_2_20_1
145,131,NA_136_2_20_1,NA_151_2_20_1
145,132,NA_137_2_20_1,NA_151_2_20_1
145,133,NA_138_2_20_1,NA_151_2_20_1
145,134,NA_140_2_20_1,NA_151_2_20_1
145,135,NA_141_2_20_1,NA_151_2_20_1
145,136,NA_142_2_20_1,NA_151_2_20_1
145,137,NA_143_2_20_1,NA_151_2_20_1
145,138,NA_144_2_20_1,NA_151_2_20_1
145,139,NA_145_2_20_1,NA_151_2_20_1
145,140,NA_146_2_20_1,NA_151_2_20_1
145,141,NA_147_2_20_1,NA_151_2_20_1
145,142,NA_148_2_20_1,NA_151_2_20_1
145,143,NA_149_2_20_1,NA_151_2_20_1
145,144,NA_150_2_20_1,NA_151_2_20_1
145,146,NA_152_2_20_1,NA_151_2_20_1
145,147,NA_153_2_20_1,NA_151_2_20_1
145,148,NA_154_2_20_1,NA_151_2_20_1
146,5,133800_2_20_1,NA_152_2_20_1
146,10,134305_2_20_1,NA_152_2_20_1
146,119,NA_124_2_20_1,NA_152_2_20_1
146,120,NA_125_2_20_1,NA_152_2_20_1
146,121,NA_126_2_20_1,NA_152_2_20_1
146,122,NA_127_2_20_1,NA_152_2_20_1
146,123,NA_128_2_20_1,NA_152_2_20_1
146,124,NA_129_2_20_1,NA_152_2_20_1
146,125,NA_130_2_20_1,NA_152_2_20_1
146,126,NA_131_2_20_1,NA_152_2_20_1
146,127,NA_132_2_20_1,NA_152_2_20_1
146,128,NA_133_2_20_1,NA_152_2_20_1
146,129,NA_134_2_20_1,NA_152_2_20_1
146,130,NA_135_2_20_1,NA_152_2_20_1
146,131,NA_136_2_20_1,NA_152_2_20_1
146,132,NA_137_2_20_1,NA_152_2_20_1
146,133,NA_138_2_20_1,NA_152_2_20_1
146,134,NA_140_2_20_1,NA_152_2_20_1
146,135,NA_141_2_20_1,NA_152_2_20_1
146,136,NA_142_2_20_1,NA_152_2_20_1
146,137,NA_143_2_20_1,NA_152_2_20_1
146,138,NA_144_2_20_1,NA_152_2_20_1
146,139,NA_145_2_20_1,NA_152_2_20_1
146,140,NA_146_2_20_1,NA_152_2_20_1
146,141,NA_147_2_20_1,NA_152_2_20_1
146,142,NA_148_2_20_1,NA_152_2_20_1
146,143,NA_149_2_20_1,NA_152_2_20_1
146,144,NA_150_2_20_1,NA_152_2_20_1
146,145,NA_151_2_20_1,NA_152_2_20_1
146,147,NA_153_2_20_1,NA_152_2_20_1
146,148,NA_154_2_20_1,NA_152_2_20_1
147,5,133800_2_20_1,NA_153_2_20_1
147,10,134305_2_20_1,NA_153_2_20_1
147,119,NA_124_2_20_1,NA_153_2_20_1
147,120,NA_125_2_20_1,NA_153_2_20_1
147,121,NA_126_2_20_1,NA_153_2_20_1
147,122,NA_127_2_20_1,NA_153_2_20_1
147,123,NA_128_2_20_1,NA_153_2_20_1
147,124,NA_129_2_20_1,NA_153_2_20_1
147,125,NA_130_2_20_1,NA_153_2_20_1
147,126,NA_131_2_20_1,NA_153_2_20_1
147,127,NA_132_2_20_1,NA_153_2_20_1
147,128,NA_133_2_20_1,NA_153_2_20_1
147,129,NA_134_2_20_1,NA_153_2_20_1
147,130,NA_135_2_20_1,NA_153_2_20_1
147,131,NA_136_2_20_1,NA_153_2_20_1
147,132,NA_137_2_20_1,NA_153_2_20_1
147,133,NA_138_2_20_1,NA_153_2_20_1
147,134,NA_140_2_20_1,NA_153_2_20_1
147,135,NA_141_2_20_1,NA_153_2_20_1
147,136,NA_142_2_20_1,NA_153_2_20_1
147,137,NA_143_2_20_1,NA_153_2_20_1
147,138,NA_144_2_20_1,NA_153_2_20_1
147,139,NA_145_2_20_1,NA_153_2_20_1
147,140,NA_146_2_20_1,NA_153_2_20_1
147,141,NA_147_2_20_1,NA_153_2_20_1
147,142,NA_148_2_20_1,NA_153_2_20_1
147,143,NA_149_2_20_1,NA_153_2_20_1
147,144,NA_150_2_20_1,NA_153_2_20_1
147,145,NA_151_2_20_1,NA_153_2_20_1
147,146,NA_152_2_20_1,NA_153_2_20_1
147,148,NA_154_2_20_1,NA_153_2_20_1
148,5,133800_2_20_1,NA_154_2_20_1
148,10,134305_2_20_1,NA_154_2_20_1
148,119,NA_124_2_20_1,NA_154_2_20_1
148,120,NA_125_2_20_1,NA_154_2_20_1
148,121,NA_126_2_20_1,NA_154_2_20_1
148,122,NA_127_2_20_1,NA_154_2_20_1
148,123,NA_128_2_20_1,NA_154_2_20_1
148,124,NA_129_2_20_1,NA_154_2_20_1
148,125,NA_130_2_20_1,NA_154_2_20_1
148,126,NA_131_2_20_1,NA_154_2_20_1
148,127,NA_132_2_20_1,NA_154_2_20_1
148,128,NA_133_2_20_1,NA_154_2_20_1
148,129,NA_134_2_20_1,NA_154_2_20_1
148,130,NA_135_2_20_1,NA_154_2_20_1
148,131,NA_136_2_20_1,NA_154_2_20_1
148,132,NA_137_2_20_1,NA_154_2_20_1
148,133,NA_138_2_20_1,NA_154_2_20_1
148,134,NA_140_2_20_1,NA_154_2_20_1
148,135,NA_141_2_20_1,NA_154_2_20_1
148,136,NA_142_2_20_1,NA_154_2_20_1
148,137,NA_143_2_20_1,NA_154_2_20_1
148,138,NA_144_2_20_1,NA_154_2_20_1
148,139,NA_145_2_20_1,NA_154_2_20_1
148,140,NA_146_2_20_1,NA_154_2_20_1
148,141,NA_147_2_20_1,NA_154_2_20_1
148,142,NA_148_2_20_1,NA_154_2_20_1
148,143,NA_149_2_20_1,NA_154_2_20_1
148,144,NA_150_2_20_1,NA_154_2_20_1
148,145,NA_151_2_20_1,NA_154_2_20_1
148,146,NA_152_2_20_1,NA_154_2_20_1
148,147,NA_153_2_20_1,NA_154_2_20_1
149,118,NA_123_2_20_1,NA_155_2_20_1
150,19,136800_2_170_1,NA_174_2_170_1
150,21,170044_2_170_1,NA_174_2_170_1
150,89,I1_2_170_1,NA_174_2_170_1
150,110,I3_2_170_4,NA_174_2_170_1
151,168,S490_2_112_1,NA_45_2_122_1
152,153,S11_2_185_2,S11_2_185_1
152,160,S11_2_290_5,S11_2_185_1
153,152,S11_2_185_1,S11_2_185_2
153,154,S11_2_185_3,S11_2_185_2
154,153,S11_2_185_2,S11_2_185_3
154,155,S11_2_185_4,S11_2_185_3
155,154,S11_2_185_3,S11_2_185_4
156,157,S11_2_290_2,S11_2_290_1
156,166,S2_2_290_1,S11_2_290_1
157,156,S11_2_290_1,S11_2_290_2
157,158,S11_2_290_3,S11_2_290_2
158,157,S11_2_290_2,S11_2_290_3
158,159,S11_2_290_4,S11_2_290_3
159,158,S11_2_290_3,S11_2_290_4
159,160,S11_2_290_5,S11_2_290_4
160,152,S11_2_185_1,S11_2_290_5
160,159,S11_2_290_4,S11_2_290_5
161,88,I1_2_112_2,S1_2_112_1
161,162,S1_2_112_2,S1_2_112_1
161,165,S22_2_112_1,S1_2_112_1
162,87,I1_2_112_1,S1_2_112_2
162,88,I1_2_112_2,S1_2_112_2
162,161,S1_2_112_1,S1_2_112_2
162,163,S1_2_122_1,S1_2_112_2
162,176,S9_2_112_1,S1_2_112_2
163,162,S1_2_112_2,S1_2_122_1
164,11,134341_2_20_1,S1_2_20_1
164,12,134342_2_20_1,S1_2_20_1
164,13,134345S1_2_20_1,S1_2_20_1
164,17,134449_2_20_1,S1_2_20_1
164,91,I1_2_20_1,S1_2_20_1
164,92,I1_2_20_2,S1_2_20_1
164,93,I1_2_20_3,S1_2_20_1
164,116,IA3_2_20_1,S1_2_20_1
165,88,I1_2_112_2,S22_2_112_1
165,161,S1_2_112_1,S22_2_112_1
165,168,S490_2_112_1,S22_2_112_1
166,156,S11_2_290_1,S2_2_290_1
166,167,S2_2_90_1,S2_2_290_1
167,26,175700_2_90_1,S2_2_90_1
167,29,177200_2_90_1,S2_2_90_1
167,106,I2_2_90_2,S2_2_90_1
167,166,S2_2_290_1,S2_2_90_1
168,151,NA_45_2_122_1,S490_2_112_1
168,165,S22_2_112_1,S490_2_112_1
169,170,S4_2_240_2,S4_2_240_1
169,174,S4_2_261_4,S4_2_240_1
170,100,I2_2_240_1,S4_2_240_2
170,104,I2_2_240_5,S4_2_240_2
170,169,S4_2_240_1,S4_2_240_2
171,30,190500_2_261_1,S4_2_261_1
171,31,190501_2_261_1,S4_2_261_1
171,32,190525_2_261_1,S4_2_261_1
171,38,2261010X000_2_261_1,S4_2_261_1
171,172,S4_2_261_2,S4_2_261_1
172,171,S4_2_261_1,S4_2_261_2
172,173,S4_2_261_3,S4_2_261_2
173,96,I1_2_261_2,S4_2_261_3
173,172,S4_2_261_2,S4_2_261_3
173,174,S4_2_261_4,S4_2_261_3
174,96,I1_2_261_2,S4_2_261_4
174,169,S4_2_240_1,S4_2_261_4
174,173,S4_2_261_3,S4_2_261_4
175,42,291400_2_130_1,S7_2_130_1
175,54,4041057X000_2_130_1,S7_2_130_1
176,87,I1_2_112_1,S9_2_112_1
176,162,S1_2_112_2,S9_2_112_1
